List,ID,Time,Word,Translation
ワンピース,1309560,638535570013819122,"思想, しそう","thought, idea, ideology, 사상"
ワンピース,1822250,638535569959129132,"因果応報, いんがおうほう","retribution, retributive justice, karma, just deserts, poetic justice, reward and punishment for one's past behavior, minkä taakseen jättää sen edestään löytää, 뿌린대로 거둔다, 善有善報，惡有惡報, 善有善报，恶有恶报, 種瓜得瓜, 种瓜得瓜, 種豆得豆, 种豆得豆, 媳婦熬成婆, 媳妇熬成婆, 因果循环，报应不爽。"
ワンピース,1440180,638535569907776271,"天罰, てんばつ","divine punishment, wrath of God, justice of heaven, nemesis, , suitable punishment, just deserts, come-uppance"
ワンピース,1317350,638535569793342491,"自らの手で, みずからのてで",with one's own hands
ワンピース,1450360,638535569576358365,"逃げ回る, にげまわる, 逃げまわる, 逃回る","to run around trying to escape, to run from place to place"
ワンピース,1475970,638535569386524141,"爆風, ばくふう","bomb blast, blast (from an explosion), shock wave"
ワンピース,1436260,638535569231104765,"抵抗, ていこう","resistance, opposition, standing up to, vastarinta, vastustuskyky, 저항(抵抗), 반항(反抗), 電阻, 电阻, , reluctance, repulsion, repugnance, drag, friction, electrical resistance, resistor, resistanssi, vastus, kestää, vastustaa, 맞서다, 버티다, 抵禦, 抵御, 抵抗, 反抗, 抵制"
ワンピース,1273030,638535569128448477,"光線, こうせん","beam, light ray, säde, 광선(光線), 빔, 빛줄기, 射線, 射线, 光線, 光线, , 광선, 光束"
ワンピース,1524170,638535569066700535,"魔神, まじん, ましん","devil, evil spirit, genie"
ワンピース,1575800,638535568826011854,"悪名, あくめい, あくみょう","bad reputation, ill repute, bad name, notoriety, pahamaineisuus, häpeällisyys, 오명, 불명예, 악명, 罵名, 骂名, 污名, , evil deed, wrongdoing, wrongdoer"
ワンピース,1154120,638535568613242692,"安定, あんてい","stability, steadiness, consistency, equilibrium, balance, composure, vakaa, tasainen, 안정, 穩重, 稳重, 穩定, 稳定, 安定, 堅固, 坚固, , stable, vakaus, 穩定性, 稳定性"
ワンピース,1151390,638535568550514594,"悪意, あくい","ill will, spite, evil intention, malice, ilkeä, 악의, 惡意, 恶意, 惡毒, 恶毒, 懷恨, 怀恨, 心懷叵測, 心怀叵测, 蓄意, , bad meaning, mala fides, bad faith, criminal intent to deceive, pahantahtoisuus, ilkeys"
ワンピース,1454850,638535568158811052,"特訓, とっくん","special training, intensive training, crash course"
ワンピース,1321530,638535568107084182,"実力, じつりょく","(real) ability, true strength, merit, efficiency, competency, , arms, force"
ワンピース,1158960,638535568037320519,"違法, いほう","illegal, illicit, unlawful, laiton, lainvastainen, 반칙, 非法, 不合法, 不法, , sääntöjen vastainen, laittomasti, 불법적-인"
ワンピース,1437270,638535567883931975,"的, まと","mark, target, -iivi, -iivinen, , object, subject, focus, point (e.g. of argument)"
ワンピース,1573970,638535567825574890,"閻魔, えんま","Yama (king of the world of the dead, who judges the dead), Emma, Yan, Yomna, Yama, 염마, 閻摩, 阎摩, , 야마라자"
ワンピース,1641360,638535567694116007,"名刀, めいとう","famous sword, excellent sword"
ワンピース,1598700,638535567621196882,"研ぐ, とぐ, 磨ぐ, 砥ぐ","to sharpen, to hone, to whet, to grind, teroittaa, 磨, , to wash (rice), to scour, to polish, to burnish, liipata, 礪, 砺"
ワンピース,1500950,638535567521381420,"服従, ふくじゅう","obedience, submission, resignation, kuuliaisuus, 복종(服從), 굴복(屈服), 百依百順, 百依百顺, , alistuminen, totella, noudattaa, 복종하다, 服從, 服从, 遵守"
ワンピース,1454220,638535567461782953,"道場, どうじょう","dojo, hall used for martial arts training, dōjō, 도장, 武術館, 武术馆, 武館, 武馆, , manda (place of Buddhist practice or meditation, esp. the place under the bodhi tree where Buddha attained enlightenment)"
ワンピース,1603230,638535567402929846,"偏屈, へんくつ, 偏窟","narrow-minded, obstinate, stubborn, perverse, unreasonable, warped, bigoted, eccentric"
ワンピース,2841197,638535567315928996,"死ぬ気で, しぬきで","all out, like hell, like crazy, desperately, expecting to die"
ワンピース,2583670,638535567199382579,"妖刀, ようとう","bewitched sword, magical sword, demon sword"
ワンピース,1579450,638535555411981153,"三味線, しゃみせん, さみせん","shamisen, samisen, three-stringed Japanese lute, shamisen, 샤미센, 三味線, 三味线"
ワンピース,1386990,638535555304623815,"絶滅, ぜつめつ","extinction, extermination, sukupuutto, 멸종(滅種), 滅絕, 灭绝, , eradication, stamping out, wiping out, tuhoutuminen, hävittää, 멸종된, 멸종한, 절멸, 殲滅, 歼灭, 毁灭, 绝灭"
ワンピース,1726910,638535555224530303,"自爆, じばく","suicide bombing (e.g. crashing one's plane into a target), self-destruction, blowing oneself up, itsemurhapommitus, 자폭, 自爆, , itsetuho"
ワンピース,1448780,638535555124156933,"当たり, あたり, 当り, 中り, 中たり","hit, , success, guess, prediction, affability, friendliness, sensation, touch, bruise (on fruit), situation in which a stone or chain of stones may be captured on the next move, bite (of a fish on a hook), strike, per, each"
ワンピース,1201730,638535555070096300,"海兵, かいへい","sailor, marine"
ワンピース,1328840,638535554979665891,"種族, しゅぞく","race, tribe, ethnic group, rotu, 인종(人種), 종족(種族), 種族, 种族, 種, 种, , species, genus, family, stellar population (i.e. population I, II and III)"
ワンピース,1346030,638535554924318694,"償還, しょうかん","repayment, redemption, amortization, amortisation, lunastaminen, lunastus"
ワンピース,1785880,638535554862199238,"大足, おおあし","big feet, long stride"
ワンピース,1421090,638535553340959327,"地獄, じごく","hell, helvetti, horna, 지옥(地獄), 地獄, 地狱, 地府, 陰間, 阴间, 閻王, 阎王, 黃泉, 黄泉, 冥界, 冥府, , tuonela, manala, 지옥"
ワンピース,1296990,638535134912077452,"財宝, ざいほう",treasure
ワンピース,1521390,638534687269121997,"僕, しもべ, 下部, 隷","servant, manservant, menial, minä, mä, 나, 저, 我, 吾"
ワンピース,2145470,638534472466098811,"海賊旗, かいぞくき","pirate flag, black flag, Jolly Roger, merirosvolippu, 해적기, 海盜旗, 海盗旗"
ワンピース,1201600,638534472399613497,"海賊, かいぞく","pirate, sea robber, buccaneer, freebooter, merirosvo, 해적(海賊), 海盜, 海盗, 海賊, 海贼, , piraatti, merirosvous, 해적 행위, 해적질, 해상강도, 盜版業者, 盗版业者, 海盜行為"
ワンピース,1472630,638534472307944879,"杯, さかずき, 盃, 坏, 巵, 卮, 盞, 觚, 觴, 酒盃, さかづき, うき","sake cup, cup for alcoholic beverages, viinilasi, 酒杯"
ワンピース,1408800,638534472140784079,"ぶっ飛ばす, ぶっとばす, 打っ飛ばす","to knock (someone) to their feet, to knock down, , to send flying, to strike, to fling, to fire, to drive away (one's sorrows, worries, etc.), to dispel, to drive at terrific speed, to barrel along"
ワンピース,1179110,638534471967529429,"汚点, おてん","stain, blot, flaw, disgrace, stigma, häpeämerkki, 恥辱, 污名"
ワンピース,1432410,638534470574666341,"追う, おう, 逐う","to chase, to run after, to pursue, to follow after, ajaa, paimentaa, 몰다, 驅趕, 驱赶, 趕, , to follow (a set order, a trend, etc.), to drive out, to get rid of, to oust, to expel, to drive (e.g. a herd), to be pressed (e.g. for time), ajaa takaa, jahdata, 쫓다, 追逐, 追, 奔逐, 逐"
ワンピース,1333010,638534470259475910,"終幕, しゅうまく","end, close"
ワンピース,1213000,638534470209569864,"歓声, かんせい","cheer, shout of joy"
ワンピース,1388030,638534470121892410,"先祖, せんぞ","ancestor, forefather, foremother, esi-isä, esivanhempi, 조상(祖上), 선조(先祖), 祖先, 祖傳, 祖传, , perintö-, esi-isiltä peritty, 조상"
ワンピース,1588790,638534470005918789,"援護, えんご, 掩護","support, help, backing, , covering (from enemy attack), protection"
ワンピース,1280490,638534469769273770,"皇帝, こうてい, おうだい","emperor, keisarillinen, 제국, 帝國, 帝国, 皇帝, , keisari, 황제"
ワンピース,1498470,638534469544021999,"武器庫, ぶきこ","armory, armoury, ordnance department"
ワンピース,1457690,638534469401917547,"奈落, ならく, 那落, 捺落","Naraka, Hell, Hades, helvetti, horna, 지옥(地獄), 地獄, 地狱, , very bottom, the end, worst possible circumstances, trap room (of a theatre), below-stage basement"
ワンピース,1707920,638534469299832888,"取っておき, とっておき, 取って置き","reserve, spare, , treasured, valued, (ace) up one's sleeve, trump"
ワンピース,1316990,638534469159106421,"磁気, じき","magnetism, magneettinen, 자기(磁氣), 有磁性的, , magnetismi"
ワンピース,1475980,638534469083989102,"爆薬, ばくやく","explosive, blasting powder"
ワンピース,1430930,638534468979767836,"直後, ちょくご","immediately following, 직후"
ワンピース,1310920,638534468859318112,"死体, したい, 屍体","dead body, corpse, cadaver, carcass, ruumis, kalmo, 사체(死體), 軀體, 躯体, , rikoksen (aineellinen) todiste, raato, ruho, haaska, 시체(屍體), 주검, 송장, 시신(屍身), 시체, 犯罪事實, 犯罪事实, 屍體, 尸体, 胴體, 胴体"
ワンピース,1420100,638534468807403254,"男爵, だんしゃく","baron, vapaaherra, paroni, 남작, 男爵, , Irish cobbler (variety of potato)"
ワンピース,1253050,638534468577857750,"芸者, げいしゃ, 藝者","geisha, professional female entertainer, usu. at traditional banquets, geisha, geiša, 게이샤, 게이기, 藝妓, 艺妓, 藝伎, 艺伎"
ワンピース,1598240,638534468456318264,"手当, てあて, 手当て","salary, pay, compensation, allowance (e.g. housing allowance), benefit, bonus, avustus, korvaus, etuus, 급부, 수당, , medical care, treatment, advance preparation"
ワンピース,2210610,638534468343118136,"手を挙げる, てをあげる, 手を上げる, 手をあげる","to raise one's hand, , to surrender, to raise one's hand to someone (as a threat to strike), to become better (at something), to improve, to throw one's hat in the ring, to volunteer, to indicate one intends to participate"
ワンピース,1367020,638534468202456121,"人気, ひとけ, ひと気, 人け, ひとげ","sign of life, human presence, suosittu, 인기 있는, 受歡迎, 受欢迎, 流行, 有人緣, 有人缘, , humanity, humaneness, kysytty, kurantti, 수요, 搶手, 抢手, 有需要的"
ワンピース,1542180,638534468139851250,"遊郭, ゆうかく, 遊廓",(licensed) red light district
ワンピース,1569530,638534468047756726,"疼く, うずく","to throb (with pain), to ache, to smart, to twinge, , to rankle, to gall, to rile"
ワンピース,1581430,638534467934784440,"打ちのめす, うちのめす, ぶちのめす","to knock down, to beat (someone) up, , to injure (someone) so badly they cannot recover (esp. emotionally), to overwhelm (with mental anguish, etc.)"
ワンピース,1345390,638534467672285087,"女湯, おんなゆ","women's bath, women's section in a public bath"
ワンピース,1410410,638534467523676962,"帯, おび, 帶","obi (kimono sash), obi, 오비, 寬腰帶, , obi (strip of paper looped around a book, CD, etc. containing information about the product), band, belt, strip, cingulum, radio or television program broadcast in the same time slot on all or most days"
ワンピース,1592630,638534467426369382,"決着, けっちゃく, 結着","conclusion, decision, end, settlement, sopia, , realisoida"
